index,loss,correct,predicted,total_logprob
0,3.1261146068573,0, Yes,-1.5392290353775024
1,1.0595451593399048,0, No,-4.110498905181885
2,3.720543146133423,0, Yes,-2.465543031692505
3,0.713037371635437,0, No,-7.490301132202148
4,0.834480345249176,0, Yes,-3.37789249420166
5,1.163079023361206,0, No,-4.56436824798584
6,0.3373853862285614,1, No,-2.9995973110198975
7,1.7406587600708008,0, No,-2.751375675201416
8,1.448154330253601,0, Yes,-4.572973251342773
9,1.1890039443969727,0, No,-3.284472942352295
10,0.3890889286994934,1, No,-4.5183939933776855
11,0.17317798733711243,1, Yes,-4.065602779388428
12,4.0309834480285645,0, Yes,-1.1892523765563965
13,0.020534075796604156,1, Yes,-2.8547170162200928
14,0.8413085341453552,0, Yes,-2.6697652339935303
15,0.2028859704732895,1, Yes,-1.485548734664917
16,1.630333423614502,0, Yes,-5.837922096252441
17,0.6221451759338379,1, Yes,-4.0524749755859375
18,0.8116970062255859,0, Yes,-2.49076509475708
19,1.0972607135772705,0, Yes,-1.6648623943328857
20,0.06267784535884857,1, Yes,-3.429786443710327
21,0.8285337090492249,0, Yes,-2.5930254459381104
22,0.015322590246796608,1, Yes,-2.513610601425171
23,0.789208710193634,0, Yes,-2.275761127471924
24,2.071181297302246,0, No,-1.565529465675354
25,0.6823812127113342,1, No,-1.8653929233551025
26,2.60638689994812,0, No,-3.1553938388824463
27,1.613146185874939,0, Yes,-2.82517671585083
28,0.04161391779780388,1, Yes,-3.76349139213562
29,1.7635515928268433,0, Yes,-2.596269130706787
30,0.2051602602005005,1, Yes,-6.626789093017578
31,1.1089763641357422,0, Yes,-1.9792780876159668
32,0.30701038241386414,1, Yes,-6.334176063537598
33,0.44995954632759094,1, No,-2.1054704189300537
34,0.040569353848695755,1, Yes,-3.6908199787139893
35,1.9701201915740967,0, Yes,-2.654937505722046
36,0.019869808107614517,1, Yes,-3.019209861755371
37,1.4837977886199951,0, Yes,-3.1127607822418213
38,3.1870806217193604,0, Yes,-2.2200734615325928
39,0.10384847968816757,1, Yes,-4.393200874328613
40,2.023709774017334,0, Yes,-2.5943312644958496
41,2.3732147216796875,0, No,-3.4239768981933594
42,2.743488073348999,0, Yes,-1.3001688718795776
43,0.006104633212089539,1, Yes,-2.2860701084136963
44,0.790472686290741,0, Yes,-2.841778516769409
45,0.809889018535614,0, No,-3.729581117630005
46,0.37039390206336975,1, No,-2.6165194511413574
47,0.11742746084928513,1, Yes,-6.397174835205078
