index,loss,correct,predicted,total_logprob
0,1.4901268482208252,0, Yes,-1.3775155544281006
1,0.36518821120262146,1, Yes,-1.316107988357544
2,1.160954475402832,0, Yes,-1.3502657413482666
3,0.4864554703235626,1, Yes,-1.2087286710739136
4,0.8695002198219299,0, Yes,-0.9704685211181641
5,0.24266047775745392,1, Yes,-1.448344349861145
6,0.5357897281646729,1, No,-1.4206814765930176
7,0.4812459349632263,1, Yes,-1.1982789039611816
8,0.8166361451148987,0, Yes,-1.412212610244751
9,0.578754723072052,1, Yes,-1.2919445037841797
10,0.9141122102737427,0, Yes,-1.6843394041061401
11,0.2909233868122101,1, Yes,-1.5664399862289429
12,1.4960237741470337,0, Yes,-1.2170885801315308
13,0.35821887850761414,1, Yes,-1.3728325366973877
14,0.7151203155517578,0, Yes,-1.3210291862487793
15,0.49339890480041504,1, Yes,-1.0827797651290894
16,0.643925666809082,1, No,-1.4211981296539307
17,0.3397599756717682,1, Yes,-1.180951476097107
18,0.8660832643508911,0, Yes,-1.2050076723098755
19,0.5246535539627075,1, No,-0.9532999992370605
20,0.14709803462028503,1, Yes,-1.3429632186889648
21,1.0915977954864502,0, Yes,-1.227820873260498
22,0.3136757016181946,1, Yes,-1.664494514465332
23,1.2351094484329224,0, Yes,-1.1633955240249634
24,0.7096611261367798,0, No,-0.9727548360824585
25,0.7117793560028076,0, Yes,-1.0531983375549316
26,0.42454206943511963,1, Yes,-1.3210046291351318
27,0.9853893518447876,0, Yes,-1.4028797149658203
28,0.27445077896118164,1, Yes,-1.4522703886032104
29,0.8424980640411377,0, Yes,-1.7392799854278564
30,0.2146930992603302,1, Yes,-1.53670072555542
31,0.9831403493881226,0, Yes,-1.312550663948059
32,0.38796183466911316,1, Yes,-1.6585078239440918
33,0.980187177658081,0, Yes,-1.5734930038452148
34,0.2256290763616562,1, Yes,-1.3659056425094604
35,0.9307082295417786,0, Yes,-1.4536385536193848
36,0.2373669594526291,1, Yes,-1.607282042503357
37,0.7326956391334534,0, Yes,-1.6305208206176758
38,1.0678119659423828,0, Yes,-1.2399439811706543
39,0.16721510887145996,1, Yes,-0.9947290420532227
40,0.9338147640228271,0, Yes,-1.4039287567138672
41,0.47869256138801575,1, Yes,-1.2360517978668213
42,1.5064131021499634,0, Yes,-0.9449769258499146
43,0.15745650231838226,1, Yes,-1.5380648374557495
44,0.6652607321739197,1, No,-1.3501873016357422
45,0.5191771984100342,1, Yes,-1.4855051040649414
46,0.5877031683921814,1, No,-1.524294376373291
47,0.1256912350654602,1, Yes,-1.4981036186218262
48,0.824272871017456,0, Yes,-1.4975886344909668
49,0.20891478657722473,1, Yes,-1.3355246782302856
50,0.9417592287063599,0, Yes,-1.1858412027359009
51,0.24830609560012817,1, Yes,-1.8565306663513184
52,1.0784101486206055,0, Yes,-1.558255672454834
53,0.19689932465553284,1, Yes,-1.2548998594284058
54,0.6750169992446899,1, No,-1.3388103246688843
55,0.17054688930511475,1, Yes,-1.5027302503585815
56,0.9451099634170532,0, Yes,-1.365763545036316
57,0.6586763858795166,1, No,-1.3509528636932373
58,0.38064447045326233,1, Yes,-1.2829077243804932
59,1.231954574584961,0, Yes,-1.6448211669921875
60,0.19473163783550262,1, Yes,-1.784980297088623
61,0.42836663126945496,1, No,-1.411972999572754
62,0.4090576469898224,1, Yes,-1.373709797859192
63,1.1997644901275635,0, Yes,-1.1412158012390137
64,0.1480613648891449,1, Yes,-1.4640746116638184
65,0.853975772857666,0, Yes,-1.376863956451416
66,0.20609042048454285,1, Yes,-1.4462242126464844
67,0.6196184754371643,1, No,-1.008512258529663
68,0.14815080165863037,1, Yes,-1.0097988843917847
69,1.3549809455871582,0, Yes,-1.1944034099578857
70,0.13658934831619263,1, Yes,-1.379192590713501
71,0.7132607698440552,0, Yes,-1.3233636617660522
72,0.3042856752872467,1, Yes,-1.982087254524231
73,0.7678024768829346,0, Yes,-1.3065626621246338
74,0.16290394961833954,1, Yes,-1.3437272310256958
75,0.5890787839889526,1, No,-1.5178097486495972
76,1.0785369873046875,0, Yes,-1.4558656215667725
77,0.2808808982372284,1, Yes,-1.3801497220993042
78,1.2351984977722168,0, Yes,-1.238922357559204
79,0.22467131912708282,1, Yes,-1.8548734188079834
80,0.9751253128051758,0, Yes,-1.2569830417633057
81,0.3692892789840698,1, Yes,-1.462853193283081
82,1.5662587881088257,0, Yes,-1.3360432386398315
83,0.12732066214084625,1, Yes,-1.7045109272003174
84,0.8661313056945801,0, Yes,-1.614760398864746
85,0.21492841839790344,1, Yes,-1.4329813718795776
86,1.0056661367416382,0, Yes,-1.2569350004196167
87,0.14666740596294403,1, Yes,-1.7536263465881348
88,0.5807181596755981,1, No,-1.352723240852356
89,0.12755711376667023,1, Yes,-1.0415619611740112
